Unnamed: 0,lat,lon,elevation,local_depth,sampling_rate,cat_tp,cat_ts,cat_distance,tp_sta_lta,tp,ts,y,x,pp_distance,ps_distance,max_amplitude,pp_magnitude,ps_magnitude
0,32.968786,35.493747,803.0,0.0,200.0,14.693911506900001,,,2018-07-06T05:38:58.835000Z,2018-07-06T05:38:58.009246Z,2018-07-06T05:38:59.980667Z,46.5179078625,5.0,14.6001768018,14.3459644406,7.154601262565151e-05,2.986358621608714,2.981782799107114
1,32.663571999999995,35.552345,-132.0,0.0,200.0,21.2828161526,,,2018-07-06T05:39:00.320000Z,2018-07-06T05:38:59.288941Z,2018-07-06T05:39:03.024263Z,12.581124653,10.4853617374,22.2522809446,25.4082098467,2.6333661863230523e-05,2.6900223160550967,2.746829036292897
2,32.851506,35.664467,12.0,0.0,200.0,8.62085902359,,,2018-07-06T05:38:56.945000Z,2018-07-06T05:38:56.902484Z,2018-07-06T05:38:59.012250Z,33.4897775925,20.9474597363,10.596126826699999,13.819836392300001,0.0002728137506134422,3.495566543468801,3.553593315649601
3,32.864734999999996,35.538821999999996,-177.0,0.0,200.0,3.33195896949,,,2018-07-06T05:38:55.935000Z,2018-07-06T05:38:55.830308Z,2018-07-06T05:38:57.282934Z,34.948842850300004,9.20996426338,5.761463615119999,9.414732144330001,0.00013332064518805967,3.0975737561138637,3.1633325896396434
4,32.840339,35.507188,-83.0,5.0,200.0,6.27004169576,,,2018-07-06T05:38:56.540000Z,2018-07-06T05:38:56.522035Z,2018-07-06T05:38:58.493455Z,32.235312914,6.25572170853,7.655189322030001,10.9519966897,5.745192950147224e-05,2.7660680310188397,2.8254105636368996
5,32.685752,35.604253,-166.0,4.0,200.0,18.9727463628,,,2018-07-06T05:39:00.620000Z,2018-07-06T05:38:59.461872Z,2018-07-06T05:39:03.612231Z,15.0512965275,15.3419047238,20.1827087771,23.5688347999,6.914658245560055e-05,3.0720294824545817,3.1329797508649815
7,32.713434,35.649608,356.0,2.0,200.0,17.2469988726,,,2018-07-06T05:38:58.860000Z,2018-07-06T05:38:58.804732Z,2018-07-06T05:39:02.367123Z,18.134717658499998,19.5820128844,18.5226055079,21.9302206289,2.0514554505109774e-05,2.5144389937271265,2.5757760659051265
8,32.927987,35.641179,0.0,0.0,200.0,10.425150849400001,,,2018-07-06T05:38:57.140000Z,2018-07-06T05:38:57.075416Z,2018-07-06T05:38:59.358113Z,41.9908256917,18.760208718599998,11.684994050999999,13.2816580751,2.9382805066087004e-05,2.5473931511511236,2.5761331035849238
10,32.927027,35.539343,274.0,6.0,200.0,8.65662001434,,,2018-07-06T05:38:56.820000Z,2018-07-06T05:38:56.764139Z,2018-07-06T05:38:58.459820Z,41.8754274563,9.255639533730001,9.320398203239998,10.484914656599999,1.2259846002597969e-05,2.1252221869857095,2.1461834831461895
11,32.970411999999996,35.54634,376.0,0.0,200.0,13.1419323174,,,2018-07-06T05:38:57.730000Z,2018-07-06T05:38:57.282934Z,2018-07-06T05:38:59.531045Z,46.6999282514,9.906293950510001,13.4350551376,13.5503809863,2.041661890717397e-05,2.420784819209315,2.422860684485915
12,32.595407,35.518607,323.0,2.0,200.0,29.2149476704,,,2018-07-06T05:39:01.165000Z,2018-07-06T05:39:00.464876Z,2018-07-06T05:39:05.721997Z,5.00027217763,7.32891868867,29.8861953482,32.6583481772,3.499435692622069e-05,2.950919537714092,3.000818288636092
13,32.781511,35.638451,-172.0,0.0,200.0,10.1828414218,,,2018-07-06T05:38:57.890000Z,2018-07-06T05:38:57.525038Z,2018-07-06T05:39:00.015253Z,25.7030673168,18.5278616705,12.1095445102,15.982775968,7.154742252081013e-06,1.941535798539915,2.011253964780315
14,32.88375,35.579223,-174.0,0.0,200.0,3.34559204425,,,2018-07-06T05:38:55.720000Z,2018-07-06T05:38:55.657377Z,2018-07-06T05:38:56.729552Z,37.0655387014,12.9816726702,6.06625467427,9.45494403787,6.676806576916254e-05,2.802731383637815,2.863727792182615
15,32.781325,35.539679,-127.0,0.0,200.0,8.65982939088,,,2018-07-06T05:38:59.270000Z,2018-07-06T05:38:56.210758Z,2018-07-06T05:38:59.012250Z,25.674095703699997,9.29402927598,10.221280194,14.0832370374,0.00018271555402641054,3.314728566939263,3.384243790120463
