Unnamed: 0,lat,lon,elevation,local_depth,sampling_rate,cat_tp,cat_ts,cat_distance,tp_sta_lta,tp,ts,y,x,pp_distance,ps_distance,max_amplitude,pp_magnitude,ps_magnitude
0,32.968786,35.493747,803.0,0.0,200.0,15.581220924,,,2018-07-04T03:57:43.200000Z,2018-07-04T03:57:43.106883Z,2018-07-04T03:57:46.157066Z,46.5179078625,5.0,16.1141234563,16.0570201947,9.062473245327288e-05,3.1162709639851447,3.1152431052763445
1,32.663571999999995,35.552345,-132.0,0.0,200.0,20.711014082200002,,,2018-07-04T03:57:44.355000Z,2018-07-04T03:57:44.055937Z,2018-07-04T03:57:47.479983Z,12.581124653,10.4853617374,22.354793169,20.299445004200003,4.579289814881574e-05,2.9321544114793947,2.895158144512995
2,32.851506,35.664467,12.0,0.0,200.0,7.96663712497,,,2018-07-04T03:57:42.060000Z,2018-07-04T03:57:42.049930Z,2018-07-04T03:57:44.263455Z,33.4897775925,20.9474597363,12.774378223800001,13.398794773299999,0.0003764332695895868,3.6745968122435846,3.685836310134585
3,32.864734999999996,35.538821999999996,-177.0,0.0,200.0,4.188996803259999,,,2018-07-04T03:57:41.105000Z,2018-07-04T03:57:41.116100Z,2018-07-04T03:57:42.430380Z,34.948842850300004,9.20996426338,8.50862423389,6.898577124410001,0.00020742068105735392,3.338977296462664,3.309996448492024
4,32.840339,35.507188,-83.0,5.0,200.0,6.79327674707,,,2018-07-04T03:57:41.560000Z,2018-07-04T03:57:41.531135Z,2018-07-04T03:57:42.752959Z,32.235312914,6.25572170853,9.43816950393,6.71625773561,5.249585070716107e-05,2.7589820333613275,2.709987621531568
5,32.685752,35.604253,-166.0,4.0,200.0,18.2414692667,,,2018-07-04T03:57:44.635000Z,2018-07-04T03:57:44.574732Z,2018-07-04T03:57:48.898022Z,15.0512965275,15.3419047238,20.5524518995,18.990213784,6.909123061613401e-05,3.0783370667013834,3.0502167806223834
7,32.713434,35.649608,356.0,2.0,200.0,16.3903112363,,,2018-07-04T03:57:43.660000Z,2018-07-04T03:57:43.744660Z,2018-07-04T03:57:47.410811Z,18.134717658499998,19.5820128844,19.116874148599997,18.2024718591,3.251959520598945e-05,2.7252188700011386,2.7087596287901383
8,32.927987,35.641179,0.0,0.0,200.0,10.5661887362,,,2018-07-04T03:57:41.890000Z,2018-07-04T03:57:42.499553Z,2018-07-04T03:57:45.162700Z,41.9908256917,18.760208718599998,14.0845154976,15.2357130549,8.454989963755e-05,3.049604379710505,3.070325935741905
9,33.050382,35.610995,117.0,0.0,200.0,22.6482705831,,,2018-07-04T03:57:44.475000Z,2018-07-04T03:57:44.401800Z,2018-07-04T03:57:49.070954Z,55.5970299572,15.927948833299999,24.0708758999,25.3796001631,2.0899619476023186e-05,2.6223841494219324,2.6459411861595323
10,32.927027,35.539343,274.0,6.0,200.0,9.49925170457,,,2018-07-04T03:57:42.020000Z,2018-07-04T03:57:42.049930Z,2018-07-04T03:57:44.332628Z,41.8754274563,9.255639533730001,11.602251436600001,11.5234992924,2.3746897415032385e-05,2.4534174063220213,2.451999867726421
11,32.970411999999996,35.54634,376.0,0.0,200.0,13.905479326400002,,,2018-07-04T03:57:42.720000Z,2018-07-04T03:57:42.637898Z,2018-07-04T03:57:45.508563Z,46.6999282514,9.906293950510001,15.3689290078,15.872863376700002,3.042827983185135e-05,2.6288881280409333,2.6379589466811333
12,32.595407,35.518607,323.0,2.0,200.0,28.703534807399997,,,2018-07-04T03:57:45.335000Z,2018-07-04T03:57:45.301045Z,2018-07-04T03:57:49.831853Z,5.00027217763,7.32891868867,29.6437314544,27.5285747889,6.829106398150357e-06,2.2369210496371412,2.1988482296581413
13,32.781511,35.638451,-172.0,0.0,200.0,9.27347327281,,,2018-07-04T03:57:42.520000Z,2018-07-04T03:57:42.534139Z,2018-07-04T03:57:45.024354Z,25.7030673168,18.5278616705,13.5272057315,12.8728406756,0.00010280274408727192,3.1244644148281755,3.1126858438219753
14,32.88375,35.579223,-174.0,0.0,200.0,3.9252202498699997,,,2018-07-04T03:57:41.075000Z,2018-07-04T03:57:41.046927Z,2018-07-04T03:57:42.464966Z,37.0655387014,12.9816726702,9.17996070332,8.9614502952,0.00024180193156520216,3.417669062770979,3.4137358754248193
15,32.781325,35.539679,-127.0,0.0,200.0,8.330269902060001,,,2018-07-04T03:57:40.750000Z,2018-07-04T03:57:41.807826Z,2018-07-04T03:57:43.675488Z,25.674095703699997,9.29402927598,11.338173318900001,8.72402621567,0.00023337178858544476,3.4411054787753286,3.3940508309171884
