Unnamed: 0,lat,lon,elevation,local_depth,sampling_rate,cat_tp,cat_ts,cat_distance,tp_sta_lta,tp,ts,y,x,pp_distance,ps_distance,max_amplitude,pp_magnitude,ps_magnitude
0,32.968786,35.493747,803.0,0.0,200.0,15.725168764300001,,,2018-07-13T06:06:48.160000Z,2018-07-13T06:06:48.046657Z,2018-07-13T06:06:50.329354Z,38.9382952184,5.0,14.023882090299999,12.7636101549,7.58709828699017e-05,3.001475592125524,2.978790697288324
1,32.663571999999995,35.552345,-132.0,0.0,200.0,20.4333936058,,,2018-07-13T06:06:50.850000Z,2018-07-13T06:06:50.087250Z,2018-07-13T06:06:54.445127Z,5.0015138818,10.4853604429,25.8739834045,25.4861557348,5.938329949434426e-05,3.1083660301060227,3.1013851320514227
2,32.851506,35.664467,12.0,0.0,200.0,8.14200727562,,,2018-07-13T06:06:47.385000Z,2018-07-13T06:06:47.251171Z,2018-07-13T06:06:49.326351Z,25.9101807788,20.9474352175,10.8714204883,11.336726526300001,0.0003895523169445717,3.6552213648761196,3.6635968735601194
3,32.864734999999996,35.538821999999996,-177.0,0.0,200.0,4.16814973784,,,2018-07-13T06:06:46.635000Z,2018-07-13T06:06:46.628617Z,2018-07-13T06:06:48.150416Z,27.3692313094,9.20995740835,8.68901799384,7.199809994430001,0.00019153266383847395,3.3076151771048545,3.2808094331154747
4,32.840339,35.507188,-83.0,5.0,200.0,6.60408875035,,,2018-07-13T06:06:47.385000Z,2018-07-13T06:06:47.389517Z,2018-07-13T06:06:49.706800Z,24.6557003681,6.255719875950001,11.331028975799999,9.82075379012,8.577424724773767e-05,3.006285441289798,2.979100487947558
5,32.685752,35.604253,-166.0,4.0,200.0,18.0047652391,,,2018-07-13T06:06:51.675000Z,2018-07-13T06:06:49.926240Z,2018-07-13T06:06:54.893366Z,7.47169054085,15.3419006931,23.4140356012,23.2837242592,0.00012142857018900241,3.374743526424283,3.372397922268283
7,32.713434,35.649608,356.0,2.0,200.0,16.218129308399998,,,2018-07-13T06:06:49.775000Z,2018-07-13T06:06:49.568455Z,2018-07-13T06:06:53.684228Z,10.55511825,19.5820044023,21.1394172645,21.3068489367,2.1216756920367894e-05,2.576158515810913,2.5791722859105133
8,32.927987,35.641179,0.0,0.0,200.0,10.8719365604,,,2018-07-13T06:06:47.165000Z,2018-07-13T06:06:47.112826Z,2018-07-13T06:06:48.980488Z,34.4112248334,18.7601802814,9.93624176848,10.1377492687,0.0001001820805471214,3.048612402894799,3.0522395378987595
9,33.050382,35.610995,117.0,0.0,200.0,22.9277657912,,,,2018-07-13T06:06:49.084246Z,2018-07-13T06:06:52.923329Z,48.0174247465,15.9279169941,19.7272744703,19.629888481,1.5774528510353766e-05,2.422017332152662,2.420264384345262
10,32.927027,35.539343,274.0,6.0,200.0,9.67915029904,,,2018-07-13T06:06:46.930000Z,2018-07-13T06:06:46.905308Z,2018-07-13T06:06:48.461693Z,34.2958159394,9.255630769489999,9.2081864113,7.88351067041,2.833571949726767e-05,2.487051604411513,2.463207441075493
11,32.970411999999996,35.54634,376.0,0.0,200.0,14.1256928347,,,2018-07-13T06:06:47.560000Z,2018-07-13T06:06:47.424103Z,2018-07-13T06:06:49.464696Z,39.1203171056,9.9062823729,12.0816011671,11.198377739100001,3.5161374818978844e-05,2.632504673105708,2.616606651401708
13,32.781511,35.638451,-172.0,0.0,200.0,9.16456596245,,,2018-07-13T06:06:48.975000Z,2018-07-13T06:06:48.150416Z,2018-07-13T06:06:50.191009Z,18.123466063800002,18.527847428599998,14.4974197502,14.601740093699998,1.2678227542860186e-05,2.2329821018584575,2.2348598680414575
14,32.88375,35.579223,-174.0,0.0,200.0,4.18859547602,,,2018-07-13T06:06:46.040000Z,2018-07-13T06:06:46.040650Z,2018-07-13T06:06:46.870722Z,29.4859300227,12.981658622100001,7.19734219616,6.24087403143,8.923248042474381e-05,2.9490451292479056,2.9318287022827656
15,32.781325,35.539679,-127.0,0.0,200.0,8.025746684380001,,,2018-07-13T06:06:45.300000Z,2018-07-13T06:06:48.754331Z,2018-07-13T06:06:50.564765Z,18.0944842073,9.294024763069999,14.250413076800001,13.4072100284,0.00023019339205004606,3.487570292298935,3.4723926374277356
