Unnamed: 0,lat,lon,elevation,local_depth,sampling_rate,cat_tp,cat_ts,cat_distance,tp_sta_lta,tp,ts,y,x,pp_distance,ps_distance,max_amplitude,pp_magnitude,ps_magnitude
0,32.968786,35.493747,803.0,0.0,200.0,13.388592363299999,,,2018-07-04T19:51:28.020000Z,2018-07-04T19:51:27.790683Z,2018-07-04T19:51:30.647210Z,46.5179078625,5.0,17.085122029,17.6037968104,5.756993509992977e-05,2.9366979407220763,2.946034086787276
1,32.663571999999995,35.552345,-132.0,0.0,200.0,22.901171345999998,,,2018-07-04T19:51:28.685000Z,2018-07-04T19:51:28.583139Z,2018-07-04T19:51:32.268981Z,12.581124653,10.4853617374,22.800836363000002,22.712718756199997,2.2647531339594334e-05,2.6344059281759344,2.6328198112535346
2,32.851506,35.664467,12.0,0.0,200.0,8.703257011839998,,,2018-07-04T19:51:26.515000Z,2018-07-04T19:51:26.500638Z,2018-07-04T19:51:28.619997Z,33.4897775925,20.9474597363,12.5061137384,13.9011473498,0.00011057106356334867,3.1377215386410793,3.162832143646279
3,32.864734999999996,35.538821999999996,-177.0,0.0,200.0,3.27666276976,,,2018-07-04T19:51:25.970000Z,2018-07-04T19:51:25.892475Z,2018-07-04T19:51:27.514245Z,34.948842850300004,9.20996426338,9.791580732669999,10.5904242748,0.0001671413139608746,3.2683022695212873,3.2826814532796273
4,32.840339,35.507188,-83.0,5.0,200.0,6.9598347158500005,,,2018-07-04T19:51:26.435000Z,2018-07-04T19:51:26.390063Z,2018-07-04T19:51:28.306701Z,32.235312914,6.25572170853,10.9499109577,11.296788466099999,5.025274379011613e-05,2.7672281807094423,2.7734719758606423
5,32.685752,35.604253,-166.0,4.0,200.0,20.5497432422,,,2018-07-04T19:51:28.965000Z,2018-07-04T19:51:28.970152Z,2018-07-04T19:51:33.595884Z,15.0512965275,15.3419047238,20.742624641600003,20.930720385,2.9483251436694347e-05,2.7119126240578924,2.7152983474390924
7,32.713434,35.649608,356.0,2.0,200.0,18.675685831,,,2018-07-04T19:51:28.225000Z,2018-07-04T19:51:28.251413Z,2018-07-04T19:51:31.550242Z,18.134717658499998,19.5820128844,19.0122402519,19.4800567721,9.821732530891876e-06,2.2033784319564385,2.2117991293200387
8,32.927987,35.641179,0.0,0.0,200.0,9.122450396689999,,,2018-07-04T19:51:27.040000Z,2018-07-04T19:51:26.998227Z,2018-07-04T19:51:29.578316Z,41.9908256917,18.760208718599998,14.0422288716,15.4426215799,5.794246329263842e-05,2.884727078331635,2.909934147081035
9,33.050382,35.610995,117.0,0.0,200.0,20.495902506,,,2018-07-04T19:51:29.070000Z,2018-07-04T19:51:29.007011Z,2018-07-04T19:51:33.337875Z,55.5970299572,15.927948833299999,24.1907889091,25.191530556300002,1.2613026936385295e-05,2.4052235279118124,2.423236877561412
10,32.927027,35.539343,274.0,6.0,200.0,7.2253734517999995,,,2018-07-04T19:51:26.795000Z,2018-07-04T19:51:26.721789Z,2018-07-04T19:51:28.933294Z,41.8754274563,9.255639533730001,12.533328434500001,13.4005148466,2.2401674811946557e-05,2.444850404776724,2.4604597601945235
11,32.970411999999996,35.54634,376.0,0.0,200.0,11.5865230773,,,2018-07-04T19:51:27.470000Z,2018-07-04T19:51:27.532674Z,2018-07-04T19:51:30.315485Z,46.6999282514,9.906293950510001,16.0250920649,16.8879299775,2.923655839531152e-05,2.6233479094790026,2.638878991905803
12,32.595407,35.518607,323.0,2.0,200.0,30.826425249299998,,,2018-07-04T19:51:29.955000Z,2018-07-04T19:51:29.873184Z,2018-07-04T19:51:34.720066Z,5.00027217763,7.32891868867,30.100200878800003,29.7893640405,4.035030416705838e-06,2.016620433006241,2.011025369916841
13,32.781511,35.638451,-172.0,0.0,200.0,11.4389247254,,,2018-07-04T19:51:27.065000Z,2018-07-04T19:51:26.942939Z,2018-07-04T19:51:29.541458Z,25.7030673168,18.5278616705,13.5178192358,14.4026980198,3.8798987264169915e-05,2.701111140315792,2.717038958427792
14,32.88375,35.579223,-174.0,0.0,200.0,1.74909339694,,,2018-07-04T19:51:25.885000Z,2018-07-04T19:51:25.874045Z,2018-07-04T19:51:27.348382Z,37.0655387014,12.9816726702,9.90665120106,11.124826241600001,0.00035207448569469477,3.5939242795015804,3.6158514302313005
15,32.781325,35.539679,-127.0,0.0,200.0,10.2244245689,,,2018-07-04T19:51:26.625000Z,2018-07-04T19:51:26.574355Z,2018-07-04T19:51:28.749002Z,25.674095703699997,9.29402927598,12.317407270999999,12.596599521300002,7.356153050766389e-05,2.9573340917251123,2.9623595522305126
