Unnamed: 0,lat,lon,elevation,local_depth,sampling_rate,cat_tp,cat_ts,cat_distance,tp_sta_lta,tp,ts,y,x,pp_distance,ps_distance,max_amplitude,pp_magnitude,ps_magnitude
0,32.968786,35.493747,803.0,0.0,200.0,14.7427736295,,,2018-07-08T18:36:57.545000Z,2018-07-08T18:36:55.428041Z,2018-07-08T18:36:57.399462Z,46.5179078625,5.0,15.2124655245,14.6011732675,3.747076966545053e-05,2.7164869975547004,2.7054837369287004
1,32.663571999999995,35.552345,-132.0,0.0,200.0,21.0853757243,2018-07-04T03:57:43.962001Z,2018-07-04T03:57:48.179000Z,2018-07-08T18:36:55.995000Z,2018-07-08T18:36:55.808491Z,2018-07-08T18:37:00.477645Z,12.581124653,10.4853617374,21.4626189727,25.072190392800003,2.0212911540807787e-05,2.5609260212121323,2.6258983067739323
2,32.851506,35.664467,12.0,0.0,200.0,8.83666493418,2018-07-04T03:57:41.907001Z,2018-07-04T03:57:43.936000Z,2018-07-08T18:36:53.700000Z,2018-07-08T18:36:53.664139Z,2018-07-08T18:36:55.704732Z,33.4897775925,20.9474597363,10.7223023307,13.7585739023,0.00016950556185276638,3.2911553992249853,3.345808287513785
3,32.864734999999996,35.538821999999996,-177.0,0.0,200.0,3.1981611331099997,2018-07-04T03:57:40.972999Z,2018-07-04T03:57:42.291999Z,2018-07-08T18:36:52.650000Z,2018-07-08T18:36:52.591963Z,2018-07-08T18:36:54.044589Z,34.948842850300004,9.20996426338,5.85248229523,9.36854309375,0.00012099212984742208,3.0570718074129086,3.1203609017862686
4,32.840339,35.507188,-83.0,5.0,200.0,6.01351984659,2018-07-04T03:57:41.404998Z,2018-07-04T03:57:43.112998Z,2018-07-08T18:36:53.225000Z,2018-07-08T18:36:53.179930Z,2018-07-08T18:36:55.151351Z,32.235312914,6.25572170853,7.36806172355,10.819672287000001,5.143031541728486e-05,2.7128143031763665,2.774943293318467
5,32.685752,35.604253,-166.0,4.0,200.0,18.8315405718,2018-07-04T03:57:43.803001Z,2018-07-04T03:57:47.228000Z,2018-07-08T18:36:56.455000Z,2018-07-08T18:36:56.154354Z,2018-07-08T18:37:01.054271Z,15.0512965275,15.3419047238,19.4536873982,23.2465641211,2.3223199257128942e-05,2.5850584259814875,2.6533302069936875
7,32.713434,35.649608,356.0,2.0,200.0,17.1783946724,2018-07-04T03:57:43.540000Z,2018-07-04T03:57:46.945999Z,2018-07-08T18:36:55.465000Z,2018-07-08T18:36:55.393455Z,2018-07-08T18:36:59.336296Z,18.134717658499998,19.5820128844,17.905125051600002,21.636829873000003,8.963622496940822e-06,2.1437458131961398,2.21091649998134
8,32.927987,35.641179,0.0,0.0,200.0,10.702757137899999,2018-07-04T03:57:42.277000Z,2018-07-04T03:57:45.029998Z,2018-07-08T18:36:53.990000Z,2018-07-08T18:36:54.010002Z,2018-07-08T18:36:56.569390Z,41.9908256917,18.760208718599998,12.3358332698,13.4460624974,5.574038823614296e-05,2.8371849924751107,2.857169118571911
9,33.050382,35.610995,117.0,0.0,200.0,22.3219995704,,,2018-07-08T18:36:56.050000Z,2018-07-08T18:36:55.808491Z,2018-07-08T18:37:00.062609Z,55.5970299572,15.927948833299999,23.1648924498,22.177515477600004,8.725960405625108e-06,2.2267513064600775,2.2089785209604775
10,32.927027,35.539343,274.0,6.0,200.0,8.75083914773,2018-07-04T03:57:41.901000Z,2018-07-04T03:57:44.208000Z,2018-07-08T18:36:53.475000Z,2018-07-08T18:36:53.560380Z,2018-07-08T18:36:55.566387Z,41.8754274563,9.255639533730001,9.95457154756,10.6798189923,1.7722105552047213e-05,2.296667611058701,2.309722065064021
11,32.970411999999996,35.54634,376.0,0.0,200.0,13.280580784100001,,,2018-07-08T18:36:54.260000Z,2018-07-08T18:36:54.182934Z,2018-07-08T18:36:56.707735Z,46.6999282514,9.906293950510001,14.1672881223,13.828504089,1.4354008814231104e-05,2.280954399116923,2.2748562865175233
12,32.595407,35.518607,323.0,2.0,200.0,29.0005058676,,,2018-07-08T18:36:57.235000Z,2018-07-08T18:36:57.122771Z,2018-07-08T18:37:02.379892Z,5.00027217763,7.32891868867,29.075582866399998,32.3122310619,5.4167578145226355e-06,2.1260699144669726,2.1843295819859727
13,32.781511,35.638451,-172.0,0.0,200.0,10.177882391499999,2018-07-04T03:57:42.333000Z,2018-07-04T03:57:44.894001Z,2018-07-08T18:36:54.275000Z,2018-07-08T18:36:54.148347Z,2018-07-08T18:36:56.776908Z,25.7030673168,18.5278616705,11.6608028552,15.751210376900001,2.5289973222321086e-05,2.4818128252320166,2.555440160622617
14,32.88375,35.579223,-174.0,0.0,200.0,3.56952414935,2018-07-04T03:57:40.973999Z,2018-07-04T03:57:42.154998Z,2018-07-08T18:36:52.510000Z,2018-07-08T18:36:52.488204Z,2018-07-08T18:36:53.560380Z,37.0655387014,12.9816726702,6.52255133419,9.493555389310002,0.00014983486100670485,3.1619887976658725,3.2154668706580325
15,32.781325,35.539679,-127.0,0.0,200.0,8.41527284173,2018-07-04T03:57:41.694000Z,2018-07-04T03:57:43.388000Z,2018-07-08T18:36:53.765000Z,2018-07-08T18:36:52.661135Z,2018-07-08T18:36:55.670146Z,25.674095703699997,9.29402927598,9.51991489796,13.8125880746,0.00023885728369505994,3.418466961662074,3.4957350788415935
