Unnamed: 0,lat,lon,elevation,local_depth,sampling_rate,cat_tp,cat_ts,cat_distance,tp_sta_lta,tp,ts,y,x,pp_distance,ps_distance,max_amplitude,pp_magnitude,ps_magnitude
0,32.968786,35.493747,803.0,0.0,200.0,12.47734668,,,2018-07-05T16:51:41.860000Z,2018-07-05T16:51:41.431436Z,2018-07-05T16:51:44.582830Z,46.5179078625,5.0,16.1961615202,16.1694581734,7.552348422313051e-05,3.038582929324033,3.0381022690816333
1,32.663571999999995,35.552345,-132.0,0.0,200.0,23.3339920903,,,2018-07-05T16:51:42.215000Z,2018-07-05T16:51:41.965883Z,2018-07-05T16:51:46.223030Z,12.581124653,10.4853617374,20.8910144099,21.6163265512,2.6772034001511995e-05,2.672689631616713,2.685745250160113
2,32.851506,35.664467,12.0,0.0,200.0,9.70995414775,,,2018-07-05T16:51:40.240000Z,2018-07-05T16:51:40.215108Z,2018-07-05T16:51:42.887343Z,33.4897775925,20.9474597363,11.3884048847,14.603747502300001,9.837577392793235e-05,3.066849454261115,3.124725621377915
3,32.864734999999996,35.538821999999996,-177.0,0.0,200.0,2.5126165217099996,,,2018-07-05T16:51:39.350000Z,2018-07-05T16:51:39.275218Z,2018-07-05T16:51:40.749555Z,34.948842850300004,9.20996426338,6.95570306975,8.53774062831,0.00023501103069391828,3.3652609067869625,3.3937375828410423
4,32.840339,35.507188,-83.0,5.0,200.0,6.4249990082599995,,,2018-07-05T16:51:39.730000Z,2018-07-05T16:51:39.699090Z,2018-07-05T16:51:41.376148Z,32.235312914,6.25572170853,7.9167190961500005,8.471940557469999,5.058339239304814e-05,2.7154789001644,2.7254728864681597
5,32.685752,35.604253,-166.0,4.0,200.0,21.1841171714,,,2018-07-05T16:51:42.610000Z,2018-07-05T16:51:42.325631Z,2018-07-05T16:51:46.545162Z,15.0512965275,15.3419047238,18.9743199369,20.390158991,6.578567061643664e-05,3.0286390694293006,3.0541241724031005
7,32.713434,35.649608,356.0,2.0,200.0,19.493165294100002,,,2018-07-05T16:51:41.995000Z,2018-07-05T16:51:41.910595Z,2018-07-05T16:51:45.576745Z,18.134717658499998,19.5820128844,17.5417295315,19.5693419877,1.5322728921010557e-05,2.3700572543193354,2.4065542785309355
8,32.927987,35.641179,0.0,0.0,200.0,9.452391991339999,,,2018-07-05T16:51:40.855000Z,2018-07-05T16:51:40.823272Z,2018-07-05T16:51:43.643589Z,41.9908256917,18.760208718599998,13.451948328,15.9194716434,3.9166510143705854e-05,2.7040199505401796,2.748435370217379
10,32.927027,35.539343,274.0,6.0,200.0,6.4049881178999994,,,2018-07-05T16:51:40.445000Z,2018-07-05T16:51:40.380971Z,2018-07-05T16:51:42.776768Z,41.8754274563,9.255639533730001,11.1494278313,12.135638767,1.4238512490462819e-05,2.2231243258553417,2.2408761226979417
11,32.970411999999996,35.54634,376.0,0.0,200.0,10.9312493225,,,2018-07-05T16:51:41.110000Z,2018-07-05T16:51:41.115110Z,2018-07-05T16:51:44.177388Z,46.6999282514,9.906293950510001,15.3048393654,16.127183958,3.2917242251160656e-05,2.6618805565472674,2.676682759214067
12,32.595407,35.518607,323.0,2.0,200.0,31.176629918899998,,,2018-07-05T16:51:43.445000Z,2018-07-05T16:51:43.366502Z,2018-07-05T16:51:48.416106Z,5.00027217763,7.32891868867,28.3943943914,28.621222252,2.93565484056804e-05,2.8477740954806254,2.8518569969714256
13,32.781511,35.638451,-172.0,0.0,200.0,12.354837773699998,,,2018-07-05T16:51:40.590000Z,2018-07-05T16:51:40.490785Z,2018-07-05T16:51:43.123172Z,25.7030673168,18.5278616705,11.7005079579,14.4526961702,6.9086247748859335e-06,1.9189707532565008,1.968510141077901
14,32.88375,35.579223,-174.0,0.0,200.0,1.8600310670599998,,,2018-07-05T16:51:39.370000Z,2018-07-05T16:51:39.404223Z,2018-07-05T16:51:40.971138Z,37.0655387014,12.9816726702,7.8387999955,10.2551434503,6.512234577570911e-05,2.823798440164076,2.867292622350476
15,32.781325,35.539679,-127.0,0.0,200.0,10.4609758748,,,2018-07-05T16:51:39.875000Z,2018-07-05T16:51:39.846524Z,2018-07-05T16:51:41.689445Z,25.674095703699997,9.29402927598,9.416281000089999,10.6492245266,0.000698239940907705,3.8824677501553726,3.9046607336325527
