Unnamed: 0,lat,lon,elevation,local_depth,sampling_rate,cat_tp,cat_ts,cat_distance,tp_sta_lta,tp,ts,y,x,pp_distance,ps_distance,max_amplitude,pp_magnitude,ps_magnitude
1,32.663571999999995,35.552345,-132.0,0.0,200.0,18.8021071029,,,2018-07-31T01:30:55.290000Z,2018-07-31T01:30:54.141387Z,2018-07-31T01:30:57.634605Z,5.00089903487,9.22714813867,21.8653172848,21.2204767229,1.5316213609490096e-05,2.4476971301226547,2.4360900000084547
2,32.851506,35.664467,12.0,0.0,200.0,7.36223057482,,,2018-07-31T01:30:52.270000Z,2018-07-31T01:30:52.169966Z,2018-07-31T01:30:53.553419Z,25.908237858499998,19.6918745779,12.9689047964,12.4238067201,1.9749928962793273e-05,2.397975828551552,2.388164063178152
3,32.864734999999996,35.538821999999996,-177.0,0.0,200.0,6.17559736207,,,2018-07-31T01:30:53.285000Z,2018-07-31T01:30:51.858689Z,2018-07-31T01:30:53.311315Z,27.368776932800003,7.954582245089999,11.2531164806,8.946508236860002,0.00010187116273062257,3.0795773640962985,3.0380584157089783
4,32.840339,35.507188,-83.0,5.0,200.0,7.834806564139999,,,2018-07-31T01:30:52.260000Z,2018-07-31T01:30:52.239139Z,2018-07-31T01:30:53.795523Z,24.655620747600004,5.0,12.057724155199999,9.654069199510001,3.27450036629927e-05,2.601154082476434,2.557888293274014
7,32.713434,35.649608,356.0,2.0,200.0,14.0712363643,,,2018-07-31T01:30:53.945000Z,2018-07-31T01:30:53.449660Z,2018-07-31T01:30:56.493257Z,10.5533508383,18.3244954817,18.0415736003,17.8856048948,1.5098644752884935e-05,2.3726562961194846,2.3698488594204847
8,32.927987,35.641179,0.0,0.0,200.0,11.929712505,,,2018-07-31T01:30:53.165000Z,2018-07-31T01:30:52.965452Z,2018-07-31T01:30:55.594012Z,34.4095580903,17.5057003904,15.4453834052,14.5977283489,4.220930076858834e-05,2.7723950634021524,2.757137272388752
10,32.927027,35.539343,274.0,6.0,200.0,11.8181056053,,,2018-07-31T01:30:53.025000Z,2018-07-31T01:30:52.585002Z,2018-07-31T01:30:55.248149Z,34.2953554541,8.00113627342,14.4521394502,12.6272158718,8.37812060186743e-06,2.052255122117786,2.0194064977065858
11,32.970411999999996,35.54634,376.0,0.0,200.0,16.1749850126,,,2018-07-31T01:30:53.740000Z,2018-07-31T01:30:53.449660Z,2018-07-31T01:30:56.078221Z,39.1197737925,8.652401859489999,17.969248351300003,16.502574775899998,3.198311556554222e-05,2.6973372419813773,2.6709371176241774
13,32.781511,35.638451,-172.0,0.0,200.0,7.0073861398,,,2018-07-31T01:30:53.555000Z,2018-07-31T01:30:52.481243Z,2018-07-31T01:30:54.487250Z,18.1218311091,17.2712982,13.155712055499999,12.5466135052,5.735093733644745e-06,1.8643133416842521,1.8533495677788523
15,32.88375,35.579223,-174.0,0.0,200.0,6.09954737405,,,2018-07-31T01:30:51.810000Z,2018-07-31T01:30:51.720344Z,2018-07-31T01:30:53.449660Z,29.4849970641,11.726552446900001,11.450741803900002,9.64655857688,6.002561460105487e-06,1.8534199722904727,1.8209446742041127
16,32.781325,35.539679,-127.0,0.0,200.0,7.14637577018,,,2018-07-31T01:30:52.200000Z,2018-07-31T01:30:52.135380Z,2018-07-31T01:30:54.106800Z,18.0940195936,8.037471931519999,12.3637540395,10.6310701814,4.536775403676058e-06,1.7482648567850387,1.7170765473392386
17,32.707982,35.546817,64.0,0.0,200.0,14.1214804948,,,2018-07-31T01:30:55.635000Z,2018-07-31T01:30:53.276729Z,2018-07-31T01:30:55.697771Z,9.938865840770001,8.70782780003,17.644806406,16.7211706179,5.096248005568198e-06,1.893827074141829,1.877201629956029
